No(line_no),주소(address),경도(longitute),위도(latitude),좌표값(status),설치장소상세(address_detail),설치장소타입(address_type),쓰레기통 형태(trash_type),관할기관(gov),관할기관연락처(gov_num)
1728,서울특별시 마포구 백범로 122 풍천민물장어 앞,126.9444315,37.5465469,정좌표,서울특별시 마포구 백범로 122 풍천민물장어 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1729,서울특별시 마포구 만리재로 83-1 앞 버스정류장 (14-145),126.9587091,37.54814767,정좌표,서울특별시 마포구 만리재로 83-1 앞 버스정류장 (14-145),정류장(버스 택시 등),일반쓰레기,서울시 마포구청,
1730,서울특별시 마포구 만리재로 88 앞 버스정류장 (14-146),126.9592065,37.54814995,정좌표,서울특별시 마포구 만리재로 88 앞 버스정류장 (14-146),정류장(버스 택시 등),일반쓰레기,서울시 마포구청,
1731,서울특별시 마포구 창전로 32번지 앞 서강나루공원,126.9319147,37.54515551,정좌표,서울특별시 마포구 창전로 32번지 앞 서강나루공원,광장 등 다중집합장소,일반쓰레기,서울시 마포구청,
1732,서울특별시 마포구 창전로 60 광흥창역 3번 출구 앞,126.9328944,37.54779667,정좌표,서울특별시 마포구 창전로 60 광흥창역 3번 출구 앞,지하철역 입구,일반쓰레기,서울시 마포구청,
1733,서울특별시 마포구 독막로 246,126.9408534,37.5463858,정좌표,서울특별시 마포구 독막로 246,도로(가로)변,일반쓰레기,서울시 마포구청,
1734,서울특별시 마포구 서강로 137,126.935597,37.5546723,정좌표,서울특별시 마포구 서강로 137,도로(가로)변,일반쓰레기,서울시 마포구청,
1735,서울특별시 마포구 서강로 137,126.935597,37.5546723,정좌표,서울특별시 마포구 서강로 137,도로(가로)변,일반쓰레기,서울시 마포구청,
1736,서울특별시 마포구 서강로 127-1 버스정류장 14-204,126.9347954,37.55400597,정좌표,서울특별시 마포구 서강로 127-1 버스정류장 14-204,정류장(버스 택시 등),일반쓰레기,서울시 마포구청,
1737,서울특별시 마포구 백범로 노고산동 31-123 신촌노외주차장 앞,126.9374013,37.555096,정좌표,서울특별시 마포구 백범로 노고산동 31-123 신촌노외주차장 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1738,서울특별시 마포구 서강로 111-1 파리바게트 앞,126.9332796,37.55318299,정좌표,서울특별시 마포구 서강로 111-1 파리바게트 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1739,서울특별시 마포구 서강로 97 삼성 프라자,126.9323486,37.55193465,정좌표,서울특별시 마포구 서강로 97 삼성 프라자,도로(가로)변,일반쓰레기,서울시 마포구청,
1740,서울특별시 마포구 창전로 창전 현대홈타운 버스정류장(14-203),126.9324219,37.5492695,인근좌표,서울특별시 마포구 창전로 창전 현대홈타운 버스정류장(14-203),정류장(버스 택시 등),일반쓰레기,서울시 마포구청,
1741,서울특별시 마포구 서강로 55 GS 앞(14-201),126.9313567,37.54828736,정좌표,서울특별시 마포구 서강로 55 GS 앞(14-201),도로(가로)변,일반쓰레기,서울시 마포구청,
1742,서울특별시 마포구 창전로 광흥창역 1번 출구,126.930324,37.54406858,인근좌표,서울특별시 마포구 창전로 광흥창역 1번 출구,지하철역 입구,일반쓰레기,서울시 마포구청,
1743,서울특별시 마포구 백범로 91 건널목 앞(대흥역 1번 출구),126.9418006,37.548211,정좌표,서울특별시 마포구 백범로 91 건널목 앞(대흥역 1번 출구),도로(가로)변,일반쓰레기,서울시 마포구청,
1744,서울특별시 마포구 신촌역 6번 출구 공원 안쪽,126.8981782,37.56225705,인근좌표,서울특별시 마포구 신촌역 6번 출구 공원 안쪽,광장 등 다중집합장소,일반쓰레기,서울시 마포구청,
1745,서울특별시 마포구 신촌역 6번 출구 공원 안쪽,126.8981782,37.56225705,인근좌표,서울특별시 마포구 신촌역 6번 출구 공원 안쪽,광장 등 다중집합장소,일반쓰레기,서울시 마포구청,
1746,서울특별시 마포구 백범로 88 경총회관 앞(대흥역 4번 출구),126.9411085,37.54794634,정좌표,서울특별시 마포구 백범로 88 경총회관 앞(대흥역 4번 출구),도로(가로)변,일반쓰레기,서울시 마포구청,
1747,서울특별시 마포구 신촌로 210 아현어린이집 앞,126.9489867,37.55672076,정좌표,서울특별시 마포구 신촌로 210 아현어린이집 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1748,서울특별시 마포구 신촌로 234 새마을금고 앞,126.9516593,37.55692023,정좌표,서울특별시 마포구 신촌로 234 새마을금고 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1749,서울특별시 마포구 마포대로 아현역 3번 출구 앞,126.943976,37.53700956,인근좌표,서울특별시 마포구 마포대로 아현역 3번 출구 앞,지하철역 입구,일반쓰레기,서울시 마포구청,
1750,서울특별시 마포구 마포대로 아현역 3번 출구  버스정류장 앞(굴레방다리),126.943976,37.53700956,인근좌표,서울특별시 마포구 마포대로 아현역 3번 출구  버스정류장 앞(굴레방다리),정류장(버스 택시 등),일반쓰레기,서울시 마포구청,
1751,서울특별시 마포구 대흥로 122 치매센터 앞,126.9442791,37.55040846,정좌표,서울특별시 마포구 대흥로 122 치매센터 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1752,서울특별시 마포구 신촌로 이대역 5번 출구 앞,126.9268378,37.55833914,인근좌표,서울특별시 마포구 신촌로 이대역 5번 출구 앞,지하철역 입구,일반쓰레기,서울시 마포구청,
1753,서울특별시 마포구 백범로 고산2길 61 노고산체육공원,126.9408206,37.55399861,정좌표,서울특별시 마포구 백범로 고산2길 61 노고산체육공원,광장 등 다중집합장소,일반쓰레기,서울시 마포구청,
1754,서울특별시 마포구 양화로 홍대입구 4번 출구 AK백화점 앞,126.9101513,37.54879733,인근좌표,서울특별시 마포구 양화로 홍대입구 4번 출구 AK백화점 앞,지하철역 입구,일반쓰레기,서울시 마포구청,
1755,서울특별시 마포구 양화로 홍대입구 4번 출구 CGV 앞,126.9101513,37.54879733,인근좌표,서울특별시 마포구 양화로 홍대입구 4번 출구 CGV 앞,지하철역 입구,일반쓰레기,서울시 마포구청,
1756,서울특별시 마포구 신촌로 66번지 하나로마트 앞,126.9331169,37.5560676,정좌표,서울특별시 마포구 신촌로 66번지 하나로마트 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1757,서울특별시 마포구 신촌로 94번지 신촌역 7번 출구 앞,126.9359972,37.55499419,정좌표,서울특별시 마포구 신촌로 94번지 신촌역 7번 출구 앞,지하철역 입구,일반쓰레기,서울시 마포구청,
1758,서울특별시 마포구 신촌로 82 유앤아이 치과 앞(14-228),126.9348094,37.55561152,정좌표,서울특별시 마포구 신촌로 82 유앤아이 치과 앞(14-228),도로(가로)변,일반쓰레기,서울시 마포구청,
1759,서울특별시 마포구 신촌로 82 유앤아이 치과 앞(14-228),126.9348094,37.55561152,정좌표,서울특별시 마포구 신촌로 82 유앤아이 치과 앞(14-228),도로(가로)변,일반쓰레기,서울시 마포구청,
1760,서울특별시 마포구 어울마당로109 유가네 닭갈비 앞,126.9226861,37.55476418,정좌표,서울특별시 마포구 어울마당로109 유가네 닭갈비 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1761,서울특별시 마포구 어울마당로109 유가네 닭갈비 앞,126.9226861,37.55476418,정좌표,서울특별시 마포구 어울마당로109 유가네 닭갈비 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1762,서울특별시 마포구 어울마당로 113 양꼬치 앞,126.9229103,37.55496925,정좌표,서울특별시 마포구 어울마당로 113 양꼬치 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1763,서울특별시 마포구 어울마당로 122 세계과자할인점 앞,126.9238704,37.55534917,정좌표,서울특별시 마포구 어울마당로 122 세계과자할인점 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1764,서울특별시 마포구 어울마당로 123-1 미쓰족발 홍대본점 앞,126.9237662,37.55574291,정좌표,서울특별시 마포구 어울마당로 123-1 미쓰족발 홍대본점 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1765,서울특별시 마포구 어울마당로 123-1 미쓰족발 홍대본점 앞,126.9237662,37.55574291,정좌표,서울특별시 마포구 어울마당로 123-1 미쓰족발 홍대본점 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1766,서울특별시 마포구 어울마당로 131 보승회관 앞,126.9243921,37.55614941,정좌표,서울특별시 마포구 어울마당로 131 보승회관 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1767,서울특별시 마포구 어울마당로 131 보승회관 앞,126.9243921,37.55614941,정좌표,서울특별시 마포구 어울마당로 131 보승회관 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1768,서울특별시 마포구 어울마당로 136 7번가피자 앞,126.9249399,37.55595144,정좌표,서울특별시 마포구 어울마당로 136 7번가피자 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1769,서울특별시 마포구 어울마당로 136 7번가피자 앞,126.9249399,37.55595144,정좌표,서울특별시 마포구 어울마당로 136 7번가피자 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1770,서울특별시 마포구 어울마당로 138 마포관광정보센터 앞,126.9254847,37.5560499,정좌표,서울특별시 마포구 어울마당로 138 마포관광정보센터 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1771,서울특별시 마포구 어울마당로 138 마포관광정보센터 앞,126.9254847,37.5560499,정좌표,서울특별시 마포구 어울마당로 138 마포관광정보센터 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1772,서울특별시 마포구 와우산로29길 72 광장 내 청운부동산 앞,126.926509,37.55637153,정좌표,서울특별시 마포구 와우산로29길 72 광장 내 청운부동산 앞,광장 등 다중집합장소,일반쓰레기,서울시 마포구청,
1773,서울특별시 마포구 와우산로29길 72 광장 내 청운부동산 앞,126.926509,37.55637153,정좌표,서울특별시 마포구 와우산로29길 72 광장 내 청운부동산 앞,광장 등 다중집합장소,일반쓰레기,서울시 마포구청,
1774,서울특별시 마포구 와우산로35길 69 공원 중앙,126.9269995,37.55644818,정좌표,서울특별시 마포구 와우산로35길 69 공원 중앙,광장 등 다중집합장소,일반쓰레기,서울시 마포구청,
1775,서울특별시 마포구 양화로 119 메디람 한방병원 앞,126.9197676,37.55435671,정좌표,서울특별시 마포구 양화로 119 메디람 한방병원 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1776,서울특별시 마포구 양화로 133 서교타워 앞,126.9209828,37.55523139,정좌표,서울특별시 마포구 양화로 133 서교타워 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1777,서울특별시 마포구 양화로 14-015 중앙차로 버스정류장,126.9107451,37.54886339,인근좌표,서울특별시 마포구 양화로 14-015 중앙차로 버스정류장,버스중앙차로내(차고지보관),일반쓰레기,서울시 마포구청,
1778,"서울특별시 마포구 양화로 171 삼성디지털프라자 앞
(홍대입구역 2번출구)",126.9240524,37.55753132,정좌표,"서울특별시 마포구 양화로 171 삼성디지털프라자 앞
(홍대입구역 2번출구)",지하철역 입구,일반쓰레기,서울시 마포구청,
1779,"서울특별시 마포구 양화로 171 삼성디지털프라자 앞
(홍대입구역 2번출구)",126.9240524,37.55753132,정좌표,"서울특별시 마포구 양화로 171 삼성디지털프라자 앞
(홍대입구역 2번출구)",지하철역 입구,일반쓰레기,서울시 마포구청,
1780,서울특별시 마포구 양화로 183 홍익인간오피스텔,126.9251485,37.55836698,정좌표,서울특별시 마포구 양화로 183 홍익인간오피스텔,도로(가로)변,일반쓰레기,서울시 마포구청,
1781,서울특별시 마포구 연희로 1-1 다모아가구 앞,126.926149,37.55901856,정좌표,서울특별시 마포구 연희로 1-1 다모아가구 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1782,서울특별시 마포구 연희로 43 연남동 버스정류장 14-226,126.9275042,37.56261926,정좌표,서울특별시 마포구 연희로 43 연남동 버스정류장 14-226,정류장(버스 택시 등),일반쓰레기,서울시 마포구청,
1783,서울특별시 마포구 독막로 74 한빛부동산 앞,126.9215709,37.54762456,정좌표,서울특별시 마포구 독막로 74 한빛부동산 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1784,서울특별시 마포구 독막로 래미안밤섬아파트 서강육교 앞,126.9372313,37.54744584,인근좌표,서울특별시 마포구 독막로 래미안밤섬아파트 서강육교 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1785,서울특별시 마포구 독막로 101 BR오피스텔 앞,126.9244452,37.548238,정좌표,서울특별시 마포구 독막로 101 BR오피스텔 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1786,서울특별시 마포구 독막로 87 상수역 2번 출구 앞,126.9233275,37.54793294,정좌표,서울특별시 마포구 독막로 87 상수역 2번 출구 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1787,서울특별시 마포구 독막로 27 브라운시티 합정점 앞,126.9165851,37.54850481,정좌표,서울특별시 마포구 독막로 27 브라운시티 합정점 앞,도로(가로)변,일반쓰레기,서울시 마포구청,
1788,서울특별시 마포구 독막로 5 합정역 6번 출구 투썸 앞,126.9143078,37.54901974,정좌표,서울특별시 마포구 독막로 5 합정역 6번 출구 투썸 앞,지하철역 입구,일반쓰레기,서울시 마포구청,
